asset_id,category,session,unit,block,resource_title,original_basename,local_path,source_relative_path,official_url,provenance,year,file_format,pages,bytes,sha256
slide-MIT6_042JS16_Introduction,lecture_slide,1,1,1.1.2;1.1.3,Introduction to Proofs,MIT6_042JS16_Introduction.pdf,02_Lecture_Slides/MIT6_042JS16_Introduction.pdf,contents/lecture-slides/MIT6_042JS16_Introduction.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS16_Introduction.pdf,Official later/replacement 2016 slide deck bundled with the Spring 2015 OCW package,2016,pdf,6,173689,bbfc209e5e99cbaa5a81d11f4e8f22eda1509c9c62a82e803c204b3afecaefb4
slide-MIT6_042JS16_Welcome6.042,lecture_slide,1,1,1.1.1,Welcome to 6.042J,MIT6_042JS16_Welcome6.042.pdf,02_Lecture_Slides/MIT6_042JS16_Welcome6.042.pdf,contents/lecture-slides/MIT6_042JS16_Welcome6.042.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS16_Welcome6.042.pdf,Official later/replacement 2016 slide deck bundled with the Spring 2015 OCW package,2016,pdf,2,566235,57edac1eef23582778664e6a82bd944ecd35ab245a0e9731bb5d3d217a00f8c7
slide-MIT6_042JS16_RecursiveData,lecture_slide,10,1,1.10.1,Recursive Data,MIT6_042JS16_RecursiveData.pdf,02_Lecture_Slides/MIT6_042JS16_RecursiveData.pdf,contents/lecture-slides/MIT6_042JS16_RecursiveData.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS16_RecursiveData.pdf,Official later/replacement 2016 slide deck bundled with the Spring 2015 OCW package,2016,pdf,4,616887,5c8bd8b37fcb95712b5f1d43421b578bd56b35c39219d063508645069e3561c5
slide-MIT6_042JS16_RecursiveFunc,lecture_slide,10,1,1.10.7,Recursive Functions,MIT6_042JS16_RecursiveFunc.pdf,02_Lecture_Slides/MIT6_042JS16_RecursiveFunc.pdf,contents/lecture-slides/MIT6_042JS16_RecursiveFunc.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS16_RecursiveFunc.pdf,Official later/replacement 2016 slide deck bundled with the Spring 2015 OCW package,2016,pdf,5,139062,ba2768c7749c1be1b8cffb5f8aca8c25698085e31b8ef5cc20c4aed11342d026
slide-MIT6_042JS16_StructuralInd,lecture_slide,10,1,1.10.4,Structural Induction,MIT6_042JS16_StructuralInd.pdf,02_Lecture_Slides/MIT6_042JS16_StructuralInd.pdf,contents/lecture-slides/MIT6_042JS16_StructuralInd.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS16_StructuralInd.pdf,Official later/replacement 2016 slide deck bundled with the Spring 2015 OCW package,2016,pdf,4,578273,e5661d6d44c872f52f8a2385a26da3d8d29e3edaf8341695cc54c3a33b2db191
slide-MIT6_042JS15_haltingproblm,lecture_slide,11,1,1.11.7,The Halting Problem,MIT6_042JS15_haltingproblm.pdf,02_Lecture_Slides/MIT6_042JS15_haltingproblm.pdf,contents/lecture-slides/MIT6_042JS15_haltingproblm.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_haltingproblm.pdf,Official Spring 2015 slide deck,2015,pdf,6,153912,3e05205e6f53121c3197c7136f3afe9f01ae2a7217d68880e0dc925876866531
slide-MIT6_042JS15_theroyaxioms,lecture_slide,11,1,1.11.11,Set Theory Axioms,MIT6_042JS15_theroyaxioms.pdf,02_Lecture_Slides/MIT6_042JS15_theroyaxioms.pdf,contents/lecture-slides/MIT6_042JS15_theroyaxioms.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_theroyaxioms.pdf,Official Spring 2015 slide deck,2015,pdf,5,135097,cfba5eb2edc3bd26337948ed05fce713b0830b8d90c5589a739e8f4fb45cbb94
slide-MIT6_042JS16_CantorsTheo,lecture_slide,11,1,1.11.4,Cantor's Theorem,MIT6_042JS16_CantorsTheo.pdf,02_Lecture_Slides/MIT6_042JS16_CantorsTheo.pdf,contents/lecture-slides/MIT6_042JS16_CantorsTheo.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS16_CantorsTheo.pdf,Official later/replacement 2016 slide deck bundled with the Spring 2015 OCW package,2016,pdf,7,232324,19267d4fe544f6a2bd40761e6587b42649bba6d0e9392bd1ef1f92aa755c7aa0
slide-MIT6_042JS16_Cardinality,lecture_slide,11,1,1.11.1,Cardinality,MIT6_042JS16_Cardinality.pdf,02_Lecture_Slides/MIT6_042JS16_Cardinality.pdf,contents/lecture-slides/MIT6_042JS16_Cardinality.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS16_Cardinality.pdf,Official later/replacement 2016 slide deck bundled with the Spring 2015 OCW package,2016,pdf,4,590570,c14abfc785430d26da46fbd7d056412a39ae28abcee11aeb43d82cecdfe290ea
slide-MIT6_042JS16_CountableSets,lecture_slide,11,1,1.11.3,Countable Sets,MIT6_042JS16_CountableSets.pdf,02_Lecture_Slides/MIT6_042JS16_CountableSets.pdf,contents/lecture-slides/MIT6_042JS16_CountableSets.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS16_CountableSets.pdf,Official later/replacement 2016 slide deck bundled with the Spring 2015 OCW package,2016,pdf,3,578687,e3615c1b57e0282e74f14e75321d22941d3b92bc539c5ed657333f76619a6550
slide-MIT6_042JS16_RussellsParad,lecture_slide,11,1,1.11.9,Russell's Paradox,MIT6_042JS16_RussellsParad.pdf,02_Lecture_Slides/MIT6_042JS16_RussellsParad.pdf,contents/lecture-slides/MIT6_042JS16_RussellsParad.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS16_RussellsParad.pdf,Official later/replacement 2016 slide deck bundled with the Spring 2015 OCW package,2016,pdf,5,689269,751c8be777f1c2ada614767b176fbf8e8f9dc246dd768b09a65ed87eba5831d7
slide-MIT6_042JS15_EuclidnAlgori,lecture_slide,12,2,2.1.2,Euclidean Algorithm,MIT6_042JS15_EuclidnAlgori.pdf,02_Lecture_Slides/MIT6_042JS15_EuclidnAlgori.pdf,contents/lecture-slides/MIT6_042JS15_EuclidnAlgori.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_EuclidnAlgori.pdf,Official Spring 2015 slide deck,2015,pdf,4,132531,8b30b5265e38859bf3dc22a41f2b4d96da5e9cb30c0ad7961efe908f000689df
slide-MIT6_042JS15_GCDsandLinear,lecture_slide,12,2,2.1.1,GCDs and Linear Combinations,MIT6_042JS15_GCDsandLinear.pdf,02_Lecture_Slides/MIT6_042JS15_GCDsandLinear.pdf,contents/lecture-slides/MIT6_042JS15_GCDsandLinear.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_GCDsandLinear.pdf,Official Spring 2015 slide deck,2015,pdf,4,137823,6e90dc5621628e25d10c9993dc44d800cede0c03f44434d74faaa7e7e5676d3c
slide-MIT6_042JS15_Hard_Primes,lecture_slide,12,2,2.1.6,Die Hard Primes,MIT6_042JS15_Hard_Primes.pdf,02_Lecture_Slides/MIT6_042JS15_Hard_Primes.pdf,contents/lecture-slides/MIT6_042JS15_Hard_Primes.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_Hard_Primes.pdf,Official Spring 2015 slide deck,2015,pdf,3,130995,ff790df1d8a053b506e39a2a52108863b4083d9d4187cc5c37a18bd653182377
slide-MIT6_042JS15_Pulverizer,lecture_slide,12,2,2.1.4,The Pulverizer,MIT6_042JS15_Pulverizer.pdf,02_Lecture_Slides/MIT6_042JS15_Pulverizer.pdf,contents/lecture-slides/MIT6_042JS15_Pulverizer.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_Pulverizer.pdf,Official Spring 2015 slide deck,2015,pdf,5,141222,fb5ef14868d10a1e08a6db4f20eb0026611b113b805d4086c9c171e49f79269b
slide-MIT6_042JS15_UniqueFactor,lecture_slide,12,2,2.1.7,Prime Factorization,MIT6_042JS15_UniqueFactor.pdf,02_Lecture_Slides/MIT6_042JS15_UniqueFactor.pdf,contents/lecture-slides/MIT6_042JS15_UniqueFactor.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_UniqueFactor.pdf,Official Spring 2015 slide deck,2015,pdf,4,144413,84d2145b49c8d97d8dc0b5ed0c0c56c8ec0f067abffe46cb2da047faa37eceaa
slide-MIT6_042JS15_congruence,lecture_slide,13,2,2.2.1,Congruence,MIT6_042JS15_congruence.pdf,02_Lecture_Slides/MIT6_042JS15_congruence.pdf,contents/lecture-slides/MIT6_042JS15_congruence.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_congruence.pdf,Official Spring 2015 slide deck,2015,pdf,6,619565,6d970f120802f6e522e3d8038c657ffe1c7e7ac963f246a3742722aadb58f076
slide-MIT6_042JS15_inverses_mod,lecture_slide,13,2,2.2.3,Inverses Mod N,MIT6_042JS15_inverses_mod.pdf,02_Lecture_Slides/MIT6_042JS15_inverses_mod.pdf,contents/lecture-slides/MIT6_042JS15_inverses_mod.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_inverses_mod.pdf,Official Spring 2015 slide deck,2015,pdf,3,592032,adb840d4e9e09e2a42f3c1735193d77708b74d90d30c213b2dd95698a6f0be47
slide-MIT6_042JS15_ModularEuler,lecture_slide,14,2,2.3.1,Modular Exponentiation: Euler's Function,MIT6_042JS15_ModularEuler.pdf,02_Lecture_Slides/MIT6_042JS15_ModularEuler.pdf,contents/lecture-slides/MIT6_042JS15_ModularEuler.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_ModularEuler.pdf,Official Spring 2015 slide deck,2015,pdf,6,145587,5bd9f17def9f28b7a89f84941fb283974ef1700a150293c6fb7a239353c2ffa4
slide-MIT6_042JS15_TheRingZn,lecture_slide,14,2,2.3.3,The Ring Z_n,MIT6_042JS15_TheRingZn.pdf,02_Lecture_Slides/MIT6_042JS15_TheRingZn.pdf,contents/lecture-slides/MIT6_042JS15_TheRingZn.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_TheRingZn.pdf,Official Spring 2015 slide deck,2015,pdf,8,163442,aace8b6ce2b66ca5b62a047ebec41273dab31ae9a9b7831ff7affc47164ffea4
slide-MIT6_042JS15_FactoringSAT,lecture_slide,15,2,2.4.3,Reducing Factoring to SAT,MIT6_042JS15_FactoringSAT.pdf,02_Lecture_Slides/MIT6_042JS15_FactoringSAT.pdf,contents/lecture-slides/MIT6_042JS15_FactoringSAT.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_FactoringSAT.pdf,Official Spring 2015 slide deck,2015,pdf,4,155411,d75bc01eb9144887dc0643832b10cee69f384a8e7d2ca72fad5d629a39f446c4
slide-MIT6_042JS15_RSA_Encytion,lecture_slide,15,2,2.4.1,RSA Public Key Encryption,MIT6_042JS15_RSA_Encytion.pdf,02_Lecture_Slides/MIT6_042JS15_RSA_Encytion.pdf,contents/lecture-slides/MIT6_042JS15_RSA_Encytion.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_RSA_Encytion.pdf,Official Spring 2015 slide deck,2015,pdf,5,165141,360c19dcb8d4cca7a54d0f625b1bac297fe2c9e8cd924de6a327c9f98dc327f0
slide-MIT6_042JS15_Concted_Vrtics,lecture_slide,16,2,2.5.3,Digraphs: Connected Vertices,MIT6_042JS15_Concted_Vrtics.pdf,02_Lecture_Slides/MIT6_042JS15_Concted_Vrtics.pdf,contents/lecture-slides/MIT6_042JS15_Concted_Vrtics.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_Concted_Vrtics.pdf,Official Spring 2015 slide deck,2015,pdf,5,234588,fbbff367a35c54f6e2759777affe2dd847519f64e96105c5bfd51ee339827953
slide-MIT6_042JS15_WalksPaths,lecture_slide,16,2,2.5.1,Digraphs: Walks & Paths,MIT6_042JS15_WalksPaths.pdf,02_Lecture_Slides/MIT6_042JS15_WalksPaths.pdf,contents/lecture-slides/MIT6_042JS15_WalksPaths.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_WalksPaths.pdf,Official Spring 2015 slide deck,2015,pdf,5,175757,19c3ad6a2341ea6b6e41a5f2d878888c7ea8a8e8aeb87d8c1ccb980f7e661719
slide-MIT6_042JS15_DAGs,lecture_slide,17,2,2.6.1,DAGs,MIT6_042JS15_DAGs.pdf,02_Lecture_Slides/MIT6_042JS15_DAGs.pdf,contents/lecture-slides/MIT6_042JS15_DAGs.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_DAGs.pdf,Official Spring 2015 slide deck,2015,pdf,5,170862,0882cc5bdedc711be2578fa5f0ff86111b2a5acff421250b4a71e17f5ed11106
slide-MIT6_042JS15_Scheduling,lecture_slide,17,2,2.6.3,Scheduling,MIT6_042JS15_Scheduling.pdf,02_Lecture_Slides/MIT6_042JS15_Scheduling.pdf,contents/lecture-slides/MIT6_042JS15_Scheduling.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_Scheduling.pdf,Official Spring 2015 slide deck,2015,pdf,8,209284,83eac5a8eae85408535999aab8535722553d2a242f0d4d726bf5e5d295557690
slide-MIT6_042JS15_TimeProcsors,lecture_slide,17,2,2.6.5,Time vs Processors,MIT6_042JS15_TimeProcsors.pdf,02_Lecture_Slides/MIT6_042JS15_TimeProcsors.pdf,contents/lecture-slides/MIT6_042JS15_TimeProcsors.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_TimeProcsors.pdf,Official Spring 2015 slide deck,2015,pdf,4,334573,308d7972205f71b2a4a34d452ea431b2257a3f660f2e09fb0d22b78b1814de39
slide-MIT6_042JS15_EquivRelations,lecture_slide,18,2,2.7.4,Equivalence Relations,MIT6_042JS15_EquivRelations.pdf,02_Lecture_Slides/MIT6_042JS15_EquivRelations.pdf,contents/lecture-slides/MIT6_042JS15_EquivRelations.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_EquivRelations.pdf,Official Spring 2015 slide deck,2015,pdf,5,183096,50987a772ba71b296259c1de9444bfc3c9c742043e3ddf796b195b74bfe63719
slide-MIT6_042JS15_PartialOrder,lecture_slide,18,2,2.7.1,Partial Orders,MIT6_042JS15_PartialOrder.pdf,02_Lecture_Slides/MIT6_042JS15_PartialOrder.pdf,contents/lecture-slides/MIT6_042JS15_PartialOrder.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_PartialOrder.pdf,Official Spring 2015 slide deck,2015,pdf,7,248215,09cb33d19e900566190e5dc7b9fd9cf782db8cf3a0e78b54dabcceed990f405a
slide-MIT6_042JS15_ReprsentPrtal,lecture_slide,18,2,2.7.3,Representing Partial Orders As Subset Relations,MIT6_042JS15_ReprsentPrtal.pdf,02_Lecture_Slides/MIT6_042JS15_ReprsentPrtal.pdf,contents/lecture-slides/MIT6_042JS15_ReprsentPrtal.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_ReprsentPrtal.pdf,Official Spring 2015 slide deck,2015,pdf,5,167931,38fec8cbba64cecf89de700baf87eff3ab198a8b6e9ed6eca2cbf69cae272f50
slide-MIT6_042JS15_Degrees,lecture_slide,19,2,2.8.1,Degrees,MIT6_042JS15_Degrees.pdf,02_Lecture_Slides/MIT6_042JS15_Degrees.pdf,contents/lecture-slides/MIT6_042JS15_Degrees.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_Degrees.pdf,Official Spring 2015 slide deck,2015,pdf,6,153418,205e453244acc48b9e581e54eb76fca475e287ba2d4cc799209933ac98987a20
slide-MIT6_042JS15_Isomorphism,lecture_slide,19,2,2.8.3,Isomorphism,MIT6_042JS15_Isomorphism.pdf,02_Lecture_Slides/MIT6_042JS15_Isomorphism.pdf,contents/lecture-slides/MIT6_042JS15_Isomorphism.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_Isomorphism.pdf,Official Spring 2015 slide deck,2015,pdf,5,347794,425500b7e3b4bb73fcf7808c9a054d9c23c1d946daac2f8ffc4b8a6645166410
slide-MIT6_042JS16_ProofCases,lecture_slide,2,1,1.2.3,Proof by Cases,MIT6_042JS16_ProofCases.pdf,02_Lecture_Slides/MIT6_042JS16_ProofCases.pdf,contents/lecture-slides/MIT6_042JS16_ProofCases.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS16_ProofCases.pdf,Official later/replacement 2016 slide deck bundled with the Spring 2015 OCW package,2016,pdf,3,135811,55cab705a272cb4dd3c7531f3bf9a450b6c725b049d93f8f94931500e0e4db43
slide-MIT6_042JS16_ProofContrad,lecture_slide,2,1,1.2.1,Proof by Contradiction,MIT6_042JS16_ProofContrad.pdf,02_Lecture_Slides/MIT6_042JS16_ProofContrad.pdf,contents/lecture-slides/MIT6_042JS16_ProofContrad.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS16_ProofContrad.pdf,Official later/replacement 2016 slide deck bundled with the Spring 2015 OCW package,2016,pdf,2,605898,39dc43bb1a3d4023ee0198cb8a353bf1f952014334d4311c0cba76a3dcfd265f
slide-MIT6_042JS16_ProofExample,lecture_slide,2,1,S2-supplemental,Proof by Cases Example,MIT6_042JS16_ProofExample.pdf,02_Lecture_Slides/MIT6_042JS16_ProofExample.pdf,contents/lecture-slides/MIT6_042JS16_ProofExample.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS16_ProofExample.pdf,Official later/replacement 2016 slide deck bundled with the Spring 2015 OCW package,2016,pdf,4,980252,0a0cea11dd3154891c7e6719a17571faac89559b2795c40937477818600bb4a2
slide-MIT6_042JS15_Coloring,lecture_slide,20,2,2.9.1,Coloring,MIT6_042JS15_Coloring.pdf,02_Lecture_Slides/MIT6_042JS15_Coloring.pdf,contents/lecture-slides/MIT6_042JS15_Coloring.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_Coloring.pdf,Official Spring 2015 slide deck,2015,pdf,7,155092,5a7fe48cba1dd4380e84bc1060b780ca116f9d3e1b6d9ab194865fd28c4f1ad3
slide-MIT6_042JS15_graphconnectivity,lecture_slide,20,2,2.9.3,Connectivity,MIT6_042JS15_graphconnectivity.pdf,02_Lecture_Slides/MIT6_042JS15_graphconnectivity.pdf,contents/lecture-slides/MIT6_042JS15_graphconnectivity.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_graphconnectivity.pdf,Official Spring 2015 slide deck,2015,pdf,3,128024,6e8071f49fc75f44874733703411cffaaa9c91e88e2f6c4f593debdc754572d4
slide-MIT6_042JS15_k-connectivity,lecture_slide,20,2,2.9.4,k-Connectivity,MIT6_042JS15_k-connectivity.pdf,02_Lecture_Slides/MIT6_042JS15_k-connectivity.pdf,contents/lecture-slides/MIT6_042JS15_k-connectivity.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/lecture-slides/MIT6_042JS15_k-connectivity.pdf,Official Spring 2015 slide deck,2015,pdf,6,139734,387ba83b29dd5bd8f0a966e395cae469db7694e089bff0765ddf343eb350f66c
